FPR,TPR
0.0,0.0
0.0,0.006666666666666667
0.0,0.04666666666666667
0.0003147623544224111,0.04666666666666667
0.0003147623544224111,0.05333333333333334
0.0018885741265344666,0.05333333333333334
0.0018885741265344666,0.07333333333333333
0.0022033364809568774,0.07333333333333333
0.0022033364809568774,0.08666666666666667
0.0025180988353792886,0.08666666666666667
0.0025180988353792886,0.12
0.0028328611898017,0.12
0.0028328611898017,0.14
0.003462385898646522,0.14
0.003462385898646522,0.16
0.003777148253068933,0.16
0.003777148253068933,0.16666666666666666
0.004091910607491344,0.16666666666666666
0.004091910607491344,0.18
0.004406672961913755,0.18
0.004406672961913755,0.2
0.0053509600251809885,0.2
0.0053509600251809885,0.22
0.006295247088448221,0.22
0.006295247088448221,0.22666666666666666
0.006924771797293044,0.22666666666666666
0.006924771797293044,0.24
0.007554296506137866,0.24
0.007554296506137866,0.25333333333333335
0.0084985835694051,0.25333333333333335
0.0084985835694051,0.26
0.00881334592382751,0.26
0.00881334592382751,0.2733333333333333
0.00912810827824992,0.2733333333333333
0.00912810827824992,0.2866666666666667
0.009442870632672332,0.2866666666666667
0.009442870632672332,0.3
0.009757632987094743,0.3
0.009757632987094743,0.30666666666666664
0.012275731822474031,0.30666666666666664
0.012275731822474031,0.32
0.013220018885741265,0.32
0.013220018885741265,0.32666666666666666
0.014164305949008499,0.32666666666666666
0.014164305949008499,0.34
0.016052880075542966,0.34
0.016052880075542966,0.36
0.016367642429965377,0.36
0.016367642429965377,0.37333333333333335
0.0169971671388102,0.37333333333333335
0.0169971671388102,0.38
0.017311929493232608,0.38
0.017311929493232608,0.38666666666666666
0.01762669184765502,0.38666666666666666
0.01762669184765502,0.4
0.01794145420207743,0.4
0.01794145420207743,0.41333333333333333
0.018570978910922253,0.41333333333333333
0.018570978910922253,0.43333333333333335
0.019200503619767075,0.43333333333333335
0.019200503619767075,0.44
0.019515265974189486,0.44
0.019515265974189486,0.44666666666666666
0.02045955303745672,0.44666666666666666
0.02045955303745672,0.4533333333333333
0.021403840100723954,0.4533333333333333
0.021403840100723954,0.48
0.022033364809568776,0.48
0.022033364809568776,0.4866666666666667
0.02297765187283601,0.4866666666666667
0.02297765187283601,0.5066666666666667
0.023921938936103244,0.5066666666666667
0.023921938936103244,0.52
0.02423670129052565,0.52
0.02423670129052565,0.5333333333333333
0.025180988353792885,0.5333333333333333
0.025180988353792885,0.54
0.02675480012590494,0.54
0.02675480012590494,0.5466666666666666
0.027384324834749764,0.5466666666666666
0.027384324834749764,0.5533333333333333
0.02864337425243941,0.5533333333333333
0.02864337425243941,0.56
0.029902423670129054,0.56
0.029902423670129054,0.5666666666666667
0.030846710733396284,0.5666666666666667
0.030846710733396284,0.5733333333333334
0.03525338369531004,0.5733333333333334
0.03525338369531004,0.58
0.037141957821844505,0.58
0.037141957821844505,0.5866666666666667
0.03903053194837897,0.5866666666666667
0.03903053194837897,0.5933333333333334
0.03997481901164621,0.5933333333333334
0.03997481901164621,0.6
0.04280768020144791,0.6
0.04280768020144791,0.6066666666666667
0.044381491973559964,0.6066666666666667
0.044381491973559964,0.6133333333333333
0.05004721435316336,0.6133333333333333
0.05004721435316336,0.62
0.05508341202392194,0.62
0.05508341202392194,0.6266666666666667
0.05728674850487882,0.6266666666666667
0.05728674850487882,0.6333333333333333
0.05760151085930123,0.6333333333333333
0.05760151085930123,0.64
0.059490084985835696,0.64
0.059490084985835696,0.6466666666666666
0.061378659112370164,0.6466666666666666
0.061378659112370164,0.6533333333333333
0.0626377085300598,0.6533333333333333
0.0626377085300598,0.66
0.06358199559332704,0.66
0.06358199559332704,0.6666666666666666
0.06389675794774945,0.6666666666666666
0.06389675794774945,0.6733333333333333
0.06610009442870633,0.6733333333333333
0.06610009442870633,0.68
0.0679886685552408,0.68
0.0679886685552408,0.6866666666666666
0.07019200503619767,0.6866666666666666
0.07019200503619767,0.6933333333333334
0.0711362920994649,0.6933333333333334
0.0711362920994649,0.7
0.07145105445388732,0.7
0.07145105445388732,0.7066666666666667
0.07585772741580107,0.7066666666666667
0.07585772741580107,0.7133333333333334
0.08404154863078375,0.7133333333333334
0.08404154863078375,0.72
0.08655964746616304,0.72
0.08655964746616304,0.7266666666666667
0.08750393452943028,0.7266666666666667
0.08750393452943028,0.74
0.11237016052880075,0.74
0.11237016052880075,0.7466666666666667
0.1192949323260938,0.7466666666666667
0.1192949323260938,0.7533333333333333
0.12684922883223165,0.7533333333333333
0.12684922883223165,0.76
0.13408876298394712,0.76
0.13408876298394712,0.7733333333333333
0.1369216241737488,0.7733333333333333
0.1369216241737488,0.78
0.1397544853635505,0.78
0.1397544853635505,0.7866666666666666
0.14604973245199873,0.7866666666666666
0.14604973245199873,0.7933333333333333
0.15423355366698144,0.7933333333333333
0.15423355366698144,0.8
0.15706641485678313,0.8
0.15706641485678313,0.8066666666666666
0.15895498898331759,0.8066666666666666
0.15895498898331759,0.8133333333333334
0.1652502360717658,0.8133333333333334
0.1652502360717658,0.82
0.16556499842618821,0.82
0.16556499842618821,0.8266666666666667
0.1677683349071451,0.8266666666666667
0.1677683349071451,0.8333333333333334
0.17532263141328297,0.8333333333333334
0.17532263141328297,0.84
0.18004406672961915,0.84
0.18004406672961915,0.8533333333333334
0.18633931381806737,0.8533333333333334
0.18633931381806737,0.86
0.18822788794460182,0.86
0.18822788794460182,0.8666666666666667
0.20302171860245516,0.8666666666666667
0.20302171860245516,0.8733333333333333
0.20900220333648095,0.8733333333333333
0.20900220333648095,0.88
0.22348127163991185,0.88
0.22348127163991185,0.8866666666666667
0.2385898646521876,0.8866666666666667
0.2385898646521876,0.8933333333333333
0.24394082467736858,0.8933333333333333
0.24394082467736858,0.9
0.33899905571293676,0.9
0.33899905571293676,0.9066666666666666
0.35064526282656594,0.9066666666666666
0.35064526282656594,0.9133333333333333
0.3947119924457035,0.9133333333333333
0.3947119924457035,0.92
0.5143216871262197,0.92
0.5143216871262197,0.9333333333333333
0.6830343090966321,0.9333333333333333
0.6830343090966321,0.94
0.6877557444129682,0.94
0.6877557444129682,0.9466666666666667
0.7538558388416745,0.9466666666666667
0.7538558388416745,0.9533333333333334
0.8023292414227259,0.9533333333333334
0.8023292414227259,0.96
0.8073654390934845,0.96
0.8073654390934845,0.9666666666666667
0.8117721120553981,0.9666666666666667
0.8117721120553981,0.9733333333333334
0.8772426817752597,0.9733333333333334
0.8772426817752597,0.98
0.9590808939250866,0.98
0.9590808939250866,0.9866666666666667
0.960969468051621,0.9866666666666667
0.960969468051621,0.9933333333333333
0.9981114258734656,0.9933333333333333
0.9981114258734656,1.0
1.0,1.0
AUC,0.8864064631203442
