FPR,TPR
0.0,0.0
5.230946278181723e-05,0.0
5.230946278181723e-05,0.0033333333333333335
0.00010461892556363446,0.0033333333333333335
0.00010461892556363446,0.005
0.0001569283883454517,0.005
0.0001569283883454517,0.02
0.00020923785112726893,0.02
0.00020923785112726893,0.02666666666666667
0.00026154731390908617,0.02666666666666667
0.00026154731390908617,0.028333333333333332
0.0003661662394727206,0.028333333333333332
0.0003661662394727206,0.03
0.00041847570225453785,0.03
0.00041847570225453785,0.03166666666666667
0.00047078516503635507,0.03166666666666667
0.00047078516503635507,0.03666666666666667
0.0005754040905999895,0.03666666666666667
0.0005754040905999895,0.04
0.0006277135533818068,0.04
0.0006277135533818068,0.04666666666666667
0.000680023016163624,0.04666666666666667
0.000680023016163624,0.05
0.000889260867290893,0.05
0.000889260867290893,0.06
0.0009415703300727101,0.06
0.0009415703300727101,0.06333333333333334
0.001150808181199979,0.06333333333333334
0.001150808181199979,0.07166666666666667
0.0012031176439817963,0.07166666666666667
0.0012031176439817963,0.075
0.0013077365695454307,0.075
0.0013077365695454307,0.07833333333333334
0.001360046032327248,0.07833333333333334
0.001360046032327248,0.08833333333333333
0.0014646649578908824,0.08833333333333333
0.0014646649578908824,0.09166666666666666
0.0015169744206726997,0.09166666666666666
0.0015169744206726997,0.10166666666666667
0.0015692838834545169,0.10166666666666667
0.0015692838834545169,0.10333333333333333
0.0017262122717999686,0.10333333333333333
0.0017262122717999686,0.105
0.001778521734581786,0.105
0.001778521734581786,0.10666666666666667
0.001830831197363603,0.10666666666666667
0.001830831197363603,0.11166666666666666
0.0018831406601454203,0.11166666666666666
0.0018831406601454203,0.115
0.0019877595857090546,0.115
0.0019877595857090546,0.11833333333333333
0.0021969974368363236,0.11833333333333333
0.0021969974368363236,0.12166666666666667
0.002249306899618141,0.12166666666666667
0.002249306899618141,0.12333333333333334
0.002301616362399958,0.12333333333333334
0.002301616362399958,0.125
0.0023539258251817755,0.125
0.0023539258251817755,0.12666666666666668
0.002667782601872679,0.12666666666666668
0.002667782601872679,0.13
0.0028247109902181304,0.13
0.0028247109902181304,0.13166666666666665
0.0028770204529999475,0.13166666666666665
0.0028770204529999475,0.135
0.003190877229690851,0.135
0.003190877229690851,0.13666666666666666
0.003557043469163572,0.13666666666666666
0.003557043469163572,0.13833333333333334
0.003609352931945389,0.13833333333333334
0.003609352931945389,0.145
0.003661662394727206,0.145
0.003661662394727206,0.14833333333333334
0.003975519171418109,0.14833333333333334
0.003975519171418109,0.15166666666666667
0.004027828634199927,0.15166666666666667
0.004027828634199927,0.155
0.004289375948109013,0.155
0.004289375948109013,0.15666666666666668
0.004446304336454465,0.15666666666666668
0.004446304336454465,0.15833333333333333
0.004550923262018099,0.15833333333333333
0.004550923262018099,0.16
0.0046555421875817335,0.16
0.0046555421875817335,0.16166666666666665
0.004707851650363551,0.16166666666666665
0.004707851650363551,0.165
0.004969398964272637,0.165
0.004969398964272637,0.17833333333333334
0.005074017889836272,0.17833333333333334
0.005074017889836272,0.18
0.005126327352618088,0.18
0.005126327352618088,0.18166666666666667
0.005335565203745358,0.18166666666666667
0.005335565203745358,0.18833333333333332
0.0053878746665271746,0.18833333333333332
0.0053878746665271746,0.19
0.005754040905999895,0.19
0.005754040905999895,0.19166666666666668
0.005963278757127165,0.19166666666666668
0.005963278757127165,0.195
0.006120207145472616,0.195
0.006120207145472616,0.19833333333333333
0.006224826071036251,0.19833333333333333
0.006224826071036251,0.20166666666666666
0.0062771355338180675,0.20166666666666666
0.0062771355338180675,0.20333333333333334
0.006381754459381702,0.20333333333333334
0.006381754459381702,0.205
0.0064340639221635194,0.205
0.0064340639221635194,0.21
0.006486373384945337,0.21
0.006486373384945337,0.21166666666666667
0.006538682847727154,0.21166666666666667
0.006538682847727154,0.215
0.006590992310508971,0.215
0.006590992310508971,0.21833333333333332
0.006695611236072606,0.21833333333333332
0.006695611236072606,0.22
0.00680023016163624,0.22
0.00680023016163624,0.22166666666666668
0.0068525396244180576,0.22166666666666668
0.0068525396244180576,0.22333333333333333
0.006957158549981692,0.22333333333333333
0.006957158549981692,0.22666666666666666
0.007009468012763509,0.22666666666666666
0.007009468012763509,0.23333333333333334
0.0071663964011089605,0.23333333333333334
0.0071663964011089605,0.23666666666666666
0.007218705863890778,0.23666666666666666
0.007218705863890778,0.23833333333333334
0.007271015326672595,0.23833333333333334
0.007271015326672595,0.24
0.007323324789454412,0.24
0.007323324789454412,0.24333333333333335
0.007480253177799864,0.24333333333333335
0.007480253177799864,0.24666666666666667
0.007532562640581681,0.24666666666666667
0.007532562640581681,0.24833333333333332
0.007794109954490767,0.24833333333333332
0.007794109954490767,0.25
0.007951038342836218,0.25
0.007951038342836218,0.25333333333333335
0.008003347805618037,0.25333333333333335
0.008003347805618037,0.25666666666666665
0.008055657268399853,0.25666666666666665
0.008055657268399853,0.25833333333333336
0.008264895119527122,0.25833333333333336
0.008264895119527122,0.26
0.008369514045090757,0.26
0.008369514045090757,0.26166666666666666
0.008421823507872574,0.26166666666666666
0.008421823507872574,0.2633333333333333
0.00852644243343621,0.2633333333333333
0.00852644243343621,0.265
0.008631061358999843,0.265
0.008631061358999843,0.26666666666666666
0.008735680284563478,0.26666666666666666
0.008735680284563478,0.2683333333333333
0.008840299210127111,0.2683333333333333
0.008840299210127111,0.27
0.00889260867290893,0.27
0.00889260867290893,0.27166666666666667
0.008944918135690746,0.27166666666666667
0.008944918135690746,0.2733333333333333
0.008997227598472563,0.2733333333333333
0.008997227598472563,0.27666666666666667
0.009049537061254382,0.27666666666666667
0.009049537061254382,0.2816666666666667
0.009154155986818015,0.2816666666666667
0.009154155986818015,0.285
0.009206465449599832,0.285
0.009206465449599832,0.28833333333333333
0.009311084375163467,0.28833333333333333
0.009311084375163467,0.295
0.009520322226290736,0.295
0.009520322226290736,0.2966666666666667
0.009572631689072554,0.2966666666666667
0.009572631689072554,0.29833333333333334
0.009677250614636188,0.29833333333333334
0.009677250614636188,0.30666666666666664
0.009938797928545275,0.30666666666666664
0.009938797928545275,0.30833333333333335
0.01020034524245436,0.30833333333333335
0.01020034524245436,0.31
0.010252654705236177,0.31
0.010252654705236177,0.315
0.010304964168017995,0.315
0.010304964168017995,0.31666666666666665
0.010409583093581629,0.31666666666666665
0.010409583093581629,0.32166666666666666
0.010461892556363445,0.32166666666666666
0.010461892556363445,0.3233333333333333
0.01056651148192708,0.3233333333333333
0.01056651148192708,0.3283333333333333
0.010671130407490716,0.3283333333333333
0.010671130407490716,0.33
0.010723439870272532,0.33
0.010723439870272532,0.34
0.010775749333054349,0.34
